inn,year,revenue
3906205764,2021,1762131.0
3906205764,2023,2076246.0
3906205764,2024,2279188.0
3906205764,2025,1937270.0
7717007644,2023,1056784.0
7717007644,2022,463272.0
7717007644,2024,1437262.0
7717007644,2021,1073726.0
7717007644,2025,1842031.0
7813432987,2022,157649.0
7813432987,2024,280811.0
7813432987,2023,123751.0
7813432987,2025,221469.0
7813432987,2021,25866.0
7816020075,2021,126775.0
7816020075,2022,171437.0
7816020075,2024,181685.0
7816020075,2025,493006.0
7816020075,2023,255666.0
6439035547,2021,19633.0
6439035547,2022,80.0
6439035547,2023,55.0
2635026460,2021,30746.0
2635026460,2023,28684.0
2635026460,2025,33140.0
2635026460,2024,34387.0
2635026460,2022,42390.0
1655171640,2024,345496.0
1655171640,2021,607069.0
1655171640,2022,395381.0
1655171640,2025,238460.0
1655171640,2023,172338.0
1626007149,2025,122574.0
1626007149,2024,78689.0
1626007149,2021,63919.0
1626007149,2023,93315.0
1626007149,2022,82585.0
7814120170,2023,
7814120170,2022,0.0
7814120170,2021,6256.0
5001008435,2023,127015.0
5001008435,2021,274900.0
5001008435,2025,137718.0
5001008435,2022,142875.0
5001008435,2024,85842.0
3232001641,2025,114229.0
3232001641,2023,217749.0
3232001641,2022,64009.0
3232001641,2024,50358.0
3232001641,2021,110222.0
7024016098,2022,6129.0
7024016098,2025,0.0
7024016098,2023,492.0
7024016098,2024,207.0
7024016098,2021,29691.0
5009007401,2024,706388.0
5009007401,2022,1408964.0
5009007401,2021,399480.0
5009007401,2023,338632.0
5009007401,2025,839621.0
5015000725,2025,480618.0
5015000725,2022,782121.0
5015000725,2024,432456.0
5015000725,2023,788189.0
5015000725,2021,262348.0
7709051600,2022,255750.0
7709051600,2021,173309.0
7709051600,2023,264145.0
7709051600,2024,410756.0
7709051600,2025,468003.0
5031020694,2022,3768.0
5031020694,2023,3752.0
5031020694,2025,3665.0
5031020694,2024,3827.0
5031020694,2021,36053.0
903000442,2024,57913.0
903000442,2021,52954.0
903000442,2022,34866.0
903000442,2023,48292.0
903000442,2025,24068.0
6672135384,2023,32956.0
6672135384,2024,21988.0
6672135384,2025,36954.0
6672135384,2022,37715.0
6672135384,2021,51002.0
7817012479,2025,17919.0
7817012479,2023,16090.0
7817012479,2021,32276.0
7817012479,2024,15958.0
7817012479,2022,12651.0
7708023061,2024,533.0
7708023061,2022,854.0
7708023061,2023,546.0
7708023061,2021,6642.0
7708023061,2025,
5040006209,2021,514432.0
5040006209,2025,543473.0
5040006209,2022,700667.0
5040006209,2023,946991.0
5040006209,2024,635778.0
3906248599,2022,145203.0
3906248599,2023,58622.0
3906248599,2024,153084.0
3906248599,2021,121632.0
3906248599,2025,55761.0
5207003751,2021,320177.0
5207003751,2024,205963.0
5207003751,2025,391806.0
5207003751,2023,335717.0
5207003751,2022,299800.0
2508013074,2023,74302.0
2508013074,2024,155828.0
2508013074,2021,117052.0
2508013074,2025,151101.0
2508013074,2022,70763.0
7825012056,2021,321407.0
7825012056,2022,47473.0
7825012056,2025,
7806056530,2022,322087.0
7806056530,2023,333116.0
7806056530,2021,816494.0
7806056530,2025,5744991.0
7806056530,2024,371793.0
6663071832,2022,1132941.0
6663071832,2024,1115259.0
6663071832,2021,1134875.0
6663071832,2025,1024003.0
6663071832,2023,1245520.0
7817014772,2024,227227.0
7817014772,2023,256341.0
7817014772,2022,375602.0
7817014772,2025,1165646.0
7817014772,2021,465293.0
5031035348,2022,77051.0
5031035348,2023,151387.0
5031035348,2021,144627.0
5031035348,2024,160654.0
5031035348,2025,160932.0
2310012803,2024,57408.0
2310012803,2023,21422.0
2310012803,2022,16125.0
2310012803,2025,85929.0
2310012803,2021,177187.0
7705199395,2022,1701632.0
7705199395,2023,533073.0
7705199395,2025,91936.0
7705199395,2024,71094.0
7705199395,2021,35586.0
6213000133,2025,877278.0
6213000133,2023,788537.0
6213000133,2024,600193.0
6213000133,2022,619938.0
6213000133,2021,519539.0
5835005907,2024,75701.0
5835005907,2025,28.0
5835005907,2023,46380.0
5835005907,2021,5797.0
5835005907,2022,6632.0
1503015990,2025,4506.0
1503015990,2024,11260.0
1503015990,2023,14714.0
1503015990,2022,13738.0
1503015990,2021,17415.0
2279005551,2025,606293.0
2279005551,2023,383391.0
2279005551,2022,349379.0
2279005551,2024,341277.0
2279005551,2021,193601.0
7830001934,2023,2457450.0
7830001934,2022,1471579.0
7830001934,2021,642021.0
7830001934,2025,3154804.0
7830001934,2024,860981.0
7809006739,2024,69004.0
7809006739,2022,61144.0
7809006739,2021,55170.0
7809006739,2023,61236.0
7809006739,2025,71450.0
7720214390,2022,383560.0
7720214390,2025,762.0
7720214390,2021,20245.0
5506032020,2022,59199.0
5506032020,2024,85114.0
5506032020,2023,72250.0
5506032020,2021,45545.0
5506032020,2025,59646.0
5320013512,2022,34267.0
5320013512,2021,75338.0
5320013512,2023,24990.0
5320013512,2025,76089.0
5320013512,2024,31499.0
7802031020,2022,939836.0
7802031020,2024,1055436.0
7802031020,2025,1457615.0
7802031020,2021,267970.0
7802031020,2023,1613547.0
6658065880,2025,124385.0
6658065880,2022,84855.0
6658065880,2024,111278.0
6658065880,2023,108948.0
6658065880,2021,55019.0
6646008630,2024,500580.0
6646008630,2021,141743.0
6646008630,2023,163186.0
6646008630,2025,333455.0
6646008630,2022,167199.0
7812010171,2022,29484.0
7812010171,2023,24280.0
7812010171,2024,18303.0
7812010171,2025,0.0
7812010171,2021,32671.0
2724075519,2021,451718.0
2724075519,2024,2220801.0
2724075519,2022,701531.0
2724075519,2023,369879.0
2724075519,2025,2305113.0
902010913,2024,85567.0
902010913,2022,57662.0
902010913,2025,71306.0
902010913,2021,52247.0
902010913,2023,87283.0
5022035172,2024,472028.0
5022035172,2023,554830.0
5022035172,2021,526247.0
5022035172,2022,603992.0
5022035172,2025,556288.0
7713030755,2022,453666.0
7713030755,2025,520134.0
7713030755,2024,532961.0
7713030755,2021,453526.0
7713030755,2023,502081.0
7702019661,2022,1745776.0
7702019661,2023,2081271.0
7702019661,2025,1754842.0
7702019661,2021,1009934.0
7702019661,2024,1055381.0
5405116154,2024,543507.0
5405116154,2023,1666461.0
5405116154,2022,880121.0
5405116154,2021,786250.0
5405116154,2025,1056264.0
3702032739,2021,146985.0
3702032739,2022,158306.0
3702032739,2023,162630.0
3702032739,2025,115849.0
3702032739,2024,201489.0
5410147327,2023,118051.0
5410147327,2024,130494.0
5410147327,2022,158487.0
5410147327,2025,113067.0
5410147327,2021,105519.0
2536234935,2021,
2536234935,2025,587.0
2536234935,2024,
2536234935,2022,
2536234935,2023,
5610004196,2023,718014.0
5610004196,2024,181315.0
5610004196,2025,97606.0
5610004196,2021,654385.0
5610004196,2022,434579.0
2301090361,2022,25684.0
2301090361,2023,52600.0
2301090361,2024,265.0
2301090361,2025,125.0
2301090361,2021,104097.0
6453058803,2022,310798.0
6453058803,2025,463588.0
6453058803,2024,169470.0
6453058803,2023,367751.0
6453058803,2021,239685.0
277039262,2022,946577.0
277039262,2021,863784.0
277039262,2025,1632435.0
277039262,2024,3047639.0
277039262,2023,1408016.0
7805445260,2023,14898.0
7805445260,2021,141213.0
7805445260,2025,47013.0
7805445260,2024,136688.0
7805445260,2022,69191.0
7806359535,2022,318467.0
7806359535,2021,310107.0
7806359535,2023,316809.0
7806359535,2024,10716.0
7806359535,2025,0.0
4346054367,2022,0.0
4346054367,2024,
4346054367,2021,22467.0
4346054367,2025,
4346054367,2023,
3906175051,2021,162145.0
3906175051,2025,8560.0
3906175051,2023,98950.0
3906175051,2022,102939.0
3906175051,2024,148370.0
4821002277,2025,180381.0
4821002277,2024,187937.0
4821002277,2022,240579.0
4821002277,2023,313369.0
4821002277,2021,182805.0
1516614408,2024,93193.0
1516614408,2025,151867.0
1516614408,2023,153219.0
1516614408,2021,118343.0
1516614408,2022,286135.0
5032300711,2022,138717.0
5032300711,2025,152610.0
5032300711,2021,92421.0
5032300711,2023,215506.0
5032300711,2024,7619.0
3906165215,2021,50434.0
3906165215,2024,21003.0
3906165215,2022,52329.0
3906165215,2023,32411.0
3906165215,2025,0.0
2801137748,2023,
2801137748,2021,0.0
2801137748,2024,
1831142398,2024,177321.0
1831142398,2021,142599.0
1831142398,2025,378798.0
1831142398,2023,135072.0
1831142398,2022,59599.0
5406631510,2022,926312.0
5406631510,2025,372672.0
5406631510,2023,534756.0
5406631510,2021,1596085.0
5406631510,2024,244058.0
3906168960,2021,119981.0
3906168960,2025,93.0
3906168960,2023,107677.0
3906168960,2024,86455.0
3906168960,2022,65054.0
5406999150,2022,154534.0
5406999150,2025,79751.0
5406999150,2021,159408.0
5406999150,2024,231568.0
5406999150,2023,101809.0
2016079306,2023,279034.0
2016079306,2021,151295.0
2016079306,2025,1040844.0
2016079306,2024,147217.0
2016079306,2022,651250.0
7710422169,2024,3936.0
7710422169,2022,2583.0
7710422169,2021,576.0
7710422169,2025,4150.0
7710422169,2023,3746.0
1001062611,2022,17165.0
1001062611,2025,2840.0
1001062611,2021,28692.0
1001062611,2024,2771.0
1001062611,2023,5887.0
7805434451,2025,40948.0
7805434451,2022,1401542.0
7805434451,2024,490454.0
7805434451,2021,1289234.0
7805434451,2023,1372988.0
7801644289,2024,119352.0
7801644289,2022,144825.0
7801644289,2023,200000.0
7801644289,2021,75955.0
7801644289,2025,49245.0
2004001168,2025,36241.0
2004001168,2024,106931.0
2004001168,2022,138291.0
2004001168,2021,138294.0
2004001168,2023,125031.0
3905033791,2021,47392.0
3905033791,2022,51296.0
3905033791,2023,44512.0
3905033791,2025,20291.0
3905033791,2024,34550.0
6450010602,2025,101306.0
6450010602,2023,74970.0
6450010602,2021,44496.0
6450010602,2024,79136.0
6450010602,2022,81432.0
2016080069,2025,567776.0
2016080069,2023,273891.0
2016080069,2022,453041.0
2016080069,2021,435079.0
2016080069,2024,357986.0
5047065683,2021,522330.0
5047065683,2023,455351.0
5047065683,2022,439950.0
5047065683,2024,310144.0
5047065683,2025,117160.0
101009232,2025,439627.0
101009232,2022,196178.0
101009232,2023,246984.0
101009232,2024,182737.0
101009232,2021,120565.0
7806362873,2021,69793.0
7806362873,2022,0.0
7806362873,2024,14053.0
7806362873,2025,18977.0
7806362873,2023,4705.0
4632037845,2023,238158.0
4632037845,2025,216305.0
4632037845,2022,231392.0
4632037845,2021,152301.0
4632037845,2024,232414.0
6732154539,2023,
6732154539,2021,22620.0
6732154539,2025,15296.0
6732154539,2024,7681.0
6732154539,2022,0.0
608038551,2023,79986.0
608038551,2021,79404.0
608038551,2022,223606.0
608038551,2024,54723.0
5904331950,2023,22405.0
5904331950,2024,1912.0
5904331950,2025,3992.0
5904331950,2022,16378.0
5904331950,2021,54935.0
3329011322,2023,1061244.0
3329011322,2025,928029.0
3329011322,2021,994605.0
3329011322,2024,1160506.0
3329011322,2022,1127873.0
9726005076,2023,595258.0
9726005076,2021,
9726005076,2024,468643.0
9726005076,2025,346886.0
9726005076,2022,189660.0
1639034245,2022,6981.0
1639034245,2024,24566.0
1639034245,2021,26880.0
1639034245,2023,25729.0
1639034245,2025,20780.0
4332006959,2022,164012.0
4332006959,2021,155171.0
4332006959,2023,160333.0
4332006959,2024,282708.0
4332006959,2025,262144.0
7734737908,2021,281131.0
7734737908,2023,275143.0
7734737908,2024,184342.0
7734737908,2025,75071.0
7734737908,2022,285778.0
5001042130,2022,948041.0
5001042130,2024,374720.0
5001042130,2023,587103.0
5001042130,2021,525865.0
1645023474,2023,486043.0
1645023474,2024,250007.0
1645023474,2022,199157.0
1645023474,2025,131338.0
1645023474,2021,664683.0
7814614002,2024,5899.0
7814614002,2023,47856.0
7814614002,2021,974698.0
7814614002,2025,0.0
7814614002,2022,128043.0
6143068209,2025,
6143068209,2024,0.0
6143068209,2023,20831.0
6143068209,2021,538922.0
6143068209,2022,39374.0
7840496161,2021,117488.0
7840496161,2022,103895.0
7840496161,2024,327111.0
7840496161,2025,259278.0
7840496161,2023,150873.0
2337022044,2024,60096.0
2337022044,2022,110743.0
2337022044,2025,34013.0
2337022044,2023,116867.0
2337022044,2021,80770.0
1650272236,2023,51.0
1650272236,2024,10.0
1650272236,2021,12691.0
1650272236,2025,0.0
1650272236,2022,6866.0
7814619177,2024,
7814619177,2022,7686.0
7814619177,2021,35032.0
7814619177,2023,0.0
7810477852,2025,399350.0
7810477852,2024,313377.0
7810477852,2021,140287.0
7810477852,2022,288633.0
7810477852,2023,207007.0
5404087415,2022,373302.0
5404087415,2023,367738.0
5404087415,2021,348397.0
5404087415,2025,282877.0
5404087415,2024,466361.0
5404087133,2025,287927.0
5404087133,2022,142363.0
5404087133,2021,71459.0
5404087133,2023,36662.0
5404087133,2024,359347.0
4826128700,2022,398966.0
4826128700,2024,522014.0
4826128700,2021,410952.0
4826128700,2025,477151.0
4826128700,2023,573301.0
5911037205,2023,106769.0
5911037205,2024,93980.0
5911037205,2025,149900.0
5911037205,2022,91224.0
5911037205,2021,70033.0
7840036608,2023,97969.0
7840036608,2022,136819.0
7840036608,2024,72020.0
7840036608,2025,98717.0
7840036608,2021,111129.0
7810486293,2025,19616.0
7810486293,2023,13558.0
7810486293,2022,62260.0
7810486293,2021,11993.0
7810486293,2024,15014.0
1660113330,2021,271346.0
1660113330,2022,219964.0
1660113330,2025,246341.0
1660113330,2023,200405.0
1660113330,2024,135324.0
7805390363,2022,8852.0
7805390363,2023,9055.0
7805390363,2024,12625.0
7805390363,2021,11057.0
5032268095,2021,2708.0
5032268095,2022,375.0
7804372770,2023,31169.0
7804372770,2025,19631.0
7804372770,2024,32678.0
7804372770,2021,26724.0
7804372770,2022,35980.0
7838408009,2025,77567.0
7838408009,2021,28857.0
7838408009,2024,65147.0
7838408009,2022,38936.0
7838408009,2023,43205.0
4025068752,2024,3791836.0
4025068752,2023,2437160.0
4025068752,2021,173860.0
4025068752,2022,552986.0
4025068752,2025,1571558.0
2015040289,2021,80168.0
2015040289,2024,87928.0
2015040289,2023,99932.0
2015040289,2025,141912.0
2015040289,2022,56701.0
7802729619,2022,119285.0
7802729619,2023,37161.0
7802729619,2021,83718.0
7802729619,2025,105721.0
7802729619,2024,77069.0
6623115917,2021,56876.0
6623115917,2025,0.0
6623115917,2024,8000.0
6623115917,2023,4213.0
6623115917,2022,19215.0
2311194948,2022,597137.0
2311194948,2021,604921.0
2311194948,2023,1104519.0
2311194948,2024,1378441.0
2311194948,2025,1089345.0
5046071772,2025,344299.0
5046071772,2021,329538.0
5046071772,2022,228061.0
5046071772,2023,52304.0
5046071772,2024,142488.0
7715478214,2021,175372.0
7715478214,2022,223529.0
7107501901,2022,184425.0
7107501901,2021,123605.0
7107501901,2023,334958.0
7107501901,2024,99799.0
7107501901,2025,681243.0
7811018971,2021,143041.0
7811018971,2023,
7811018971,2022,0.0
7841500188,2024,1911663.0
7841500188,2023,3260387.0
7841500188,2022,1573082.0
7841500188,2021,765261.0
7841500188,2025,612262.0
2539079741,2022,39651.0
2539079741,2023,167.0
2539079741,2024,44.0
2539079741,2021,291845.0
2539079741,2025,0.0
1611290471,2021,64924.0
1611290471,2025,158108.0
1611290471,2023,135075.0
1611290471,2022,156595.0
1611290471,2024,22367.0
3906171924,2024,390794.0
3906171924,2021,249956.0
3906171924,2025,334839.0
3906171924,2023,484118.0
3906171924,2022,275810.0
1326195212,2022,448577.0
1326195212,2021,125528.0
1326195212,2025,599240.0
1326195212,2024,439611.0
1326195212,2023,412475.0
5032071564,2023,38100.0
5032071564,2022,90000.0
5032071564,2024,158853.0
5032071564,2021,977900.0
5032071564,2025,15120.0
5446116114,2024,962741.0
5446116114,2021,198606.0
5446116114,2022,402758.0
5446116114,2023,784942.0
5446116114,2025,818346.0
1516612143,2022,45101.0
1516612143,2023,51937.0
1516612143,2025,40409.0
1516612143,2021,83179.0
1516612143,2024,53771.0
5024177260,2025,29470.0
5024177260,2022,25024.0
5024177260,2024,188681.0
5024177260,2023,115047.0
5024177260,2021,33977.0
9729043859,2023,433.0
9729043859,2022,5601.0
9729043859,2025,0.0
9729043859,2024,54.0
9729043859,2021,80567.0
3128009080,2021,68985.0
3128009080,2025,470262.0
3128009080,2024,405311.0
3128009080,2022,253967.0
3128009080,2023,457310.0
2721204340,2024,147650.0
2721204340,2021,318194.0
2721204340,2023,353216.0
2721204340,2022,420742.0
2721204340,2025,67908.0
725013783,2022,779420.0
725013783,2025,686204.0
725013783,2023,1102721.0
725013783,2024,1161387.0
725013783,2021,225425.0
8902009126,2024,82269.0
8902009126,2021,57333.0
8902009126,2022,86108.0
8902009126,2025,75360.0
8902009126,2023,121548.0
6703004289,2021,14583.0
6703004289,2023,20319.0
6703004289,2025,16101.0
6703004289,2024,20752.0
6703004289,2022,19417.0
6616006018,2022,122673.0
6616006018,2023,107100.0
6616006018,2021,90770.0
6616006018,2025,105259.0
6616006018,2024,118751.0
3234039880,2023,449782.0
3234039880,2024,386092.0
3234039880,2021,147966.0
3234039880,2022,208078.0
3234039880,2025,331228.0
4205300027,2023,588015.0
4205300027,2024,199.0
4205300027,2021,618455.0
4205300027,2022,781193.0
2463053148,2025,1024281.0
2463053148,2022,531206.0
2463053148,2021,464759.0
2463053148,2024,746675.0
2463053148,2023,716357.0
4825028156,2024,137.0
4825028156,2021,236370.0
4825028156,2025,0.0
4825028156,2022,218796.0
4825028156,2023,11561.0
4414006950,2022,143653.0
4414006950,2025,507904.0
4414006950,2023,129322.0
4414006950,2021,241646.0
4414006950,2024,311933.0
277921001,2023,384997.0
277921001,2025,486206.0
277921001,2022,540756.0
277921001,2021,421315.0
277921001,2024,413826.0
1101031470,2022,0.0
1101031470,2025,
1101031470,2021,13600.0
1101031470,2024,
1101031470,2023,
542016321,2024,279587.0
542016321,2023,218673.0
542016321,2025,589125.0
542016321,2021,458606.0
542016321,2022,301707.0
6163099660,2023,13735.0
6163099660,2022,653305.0
6163099660,2021,923314.0
6163099660,2024,0.0
5835103862,2024,161740.0
5835103862,2022,387098.0
5835103862,2025,106005.0
5835103862,2023,367070.0
5835103862,2021,429923.0
3234040815,2021,550245.0
3234040815,2025,834014.0
3234040815,2022,826572.0
3234040815,2024,1394772.0
3234040815,2023,610028.0
2464002442,2021,1404272.0
2464002442,2024,17906.0
2464002442,2022,668674.0
2464002442,2025,47168.0
2464002442,2023,22510.0
4826033663,2023,66084.0
4826033663,2022,66613.0
4826033663,2021,80919.0
4826033663,2025,125002.0
4826033663,2024,88749.0
6321241249,2022,9.0
6321241249,2023,0.0
6321241249,2021,71027.0
6321241249,2025,
6321241249,2024,
5024103220,2024,0.0
5024103220,2023,9693.0
5024103220,2021,69872.0
5024103220,2022,65977.0
561051201,2022,183444.0
561051201,2021,300.0
561052597,2024,13618.0
561052597,2021,70000.0
561052597,2022,26071.0
561052597,2025,8172.0
561052597,2023,13381.0
6229032892,2021,89231.0
6229032892,2024,240770.0
6229032892,2023,295443.0
6229032892,2025,289336.0
6229032892,2022,377392.0
3444267259,2023,182869.0
3444267259,2022,165924.0
3444267259,2024,206576.0
3444267259,2021,107685.0
3444267259,2025,369190.0
2465053680,2022,999733.0
2465053680,2023,591479.0
2465053680,2025,473462.0
2465053680,2024,627479.0
2465053680,2021,620551.0
5516002385,2022,8232.0
5516002385,2025,4019.0
5516002385,2024,7002.0
5516002385,2021,9261.0
5516002385,2023,8240.0
7327081674,2025,4610.0
7327081674,2023,36795.0
7327081674,2022,80317.0
7327081674,2024,24281.0
7327081674,2021,75978.0
2223032899,2021,217602.0
2223032899,2023,110315.0
2223032899,2025,48856.0
2223032899,2022,512248.0
2223032899,2024,274159.0
3443058340,2022,58195.0
3443058340,2024,0.0
3443058340,2021,66226.0
3443058340,2025,
3443058340,2023,474456.0
3128042120,2022,187841.0
3128042120,2023,190212.0
3128042120,2024,82277.0
3128042120,2021,205937.0
4823003533,2022,182492.0
4823003533,2024,184969.0
4823003533,2025,377468.0
